GRID_ID,POLYGON,UPPER_LEFT_LATITUDE,UPPER_LEFT_LONGITUDE,UPPER_RIGHT_LATITUDE,UPPER_RIGHT_LONGITUDE,LOWER_RIGHT_LATITUDE,LOWER_RIGHT_LONGITUDE,LOWER_LEFT_LATITUDE,LOWER_LEFT_LONGITUDE
GR2_G1A33,"128 39.25,128.25 39.25,128.25 39,128 39,128 39.25",39.25,128.0,39.25,128.25,39.0,128.25,39.0,128.0
GR2_G1A34,"128.25 39.25,128.5 39.25,128.5 39,128.25 39,128.25 39.25",39.25,128.25,39.25,128.5,39.0,128.5,39.0,128.25
GR2_G1A43,"128.5 39.25,128.75 39.25,128.75 39,128.5 39,128.5 39.25",39.25,128.5,39.25,128.75,39.0,128.75,39.0,128.5
GR2_G1A44,"128.75 39.25,129 39.25,129 39,128.75 39,128.75 39.25",39.25,128.75,39.25,129.0,39.0,129.0,39.0,128.75
GR2_G1B33,"129 39.25,129.25 39.25,129.25 39,129 39,129 39.25",39.25,129.0,39.25,129.25,39.0,129.25,39.0,129.0
GR2_G1B34,"129.25 39.25,129.5 39.25,129.5 39,129.25 39,129.25 39.25",39.25,129.25,39.25,129.5,39.0,129.5,39.0,129.25
GR2_G1B43,"129.5 39.25,129.75 39.25,129.75 39,129.5 39,129.5 39.25",39.25,129.5,39.25,129.75,39.0,129.75,39.0,129.5
GR2_G1B44,"129.75 39.25,130 39.25,130 39,129.75 39,129.75 39.25",39.25,129.75,39.25,130.0,39.0,130.0,39.0,129.75
GR2_G1C33,"130 39.25,130.25 39.25,130.25 39,130 39,130 39.25",39.25,130.0,39.25,130.25,39.0,130.25,39.0,130.0
GR2_G1C34,"130.25 39.25,130.5 39.25,130.5 39,130.25 39,130.25 39.25",39.25,130.25,39.25,130.5,39.0,130.5,39.0,130.25
GR2_G1C43,"130.5 39.25,130.75 39.25,130.75 39,130.5 39,130.5 39.25",39.25,130.5,39.25,130.75,39.0,130.75,39.0,130.5
GR2_G1C44,"130.75 39.25,131 39.25,131 39,130.75 39,130.75 39.25",39.25,130.75,39.25,131.0,39.0,131.0,39.0,130.75
GR2_G1D33,"131 39.25,131.25 39.25,131.25 39,131 39,131 39.25",39.25,131.0,39.25,131.25,39.0,131.25,39.0,131.0
GR2_G1D34,"131.25 39.25,131.5 39.25,131.5 39,131.25 39,131.25 39.25",39.25,131.25,39.25,131.5,39.0,131.5,39.0,131.25
GR2_G1D43,"131.5 39.25,131.75 39.25,131.75 39,131.5 39,131.5 39.25",39.25,131.5,39.25,131.75,39.0,131.75,39.0,131.5
GR2_G1D44,"131.75 39.25,132 39.25,132 39,131.75 39,131.75 39.25",39.25,131.75,39.25,132.0,39.0,132.0,39.0,131.75
GR2_G2A33,"132 39.25,132.25 39.25,132.25 39,132 39,132 39.25",39.25,132.0,39.25,132.25,39.0,132.25,39.0,132.0
GR2_G2A34,"132.25 39.25,132.5 39.25,132.5 39,132.25 39,132.25 39.25",39.25,132.25,39.25,132.5,39.0,132.5,39.0,132.25
GR2_G2A43,"132.5 39.25,132.75 39.25,132.75 39,132.5 39,132.5 39.25",39.25,132.5,39.25,132.75,39.0,132.75,39.0,132.5
GR2_G2A44,"132.75 39.25,133 39.25,133 39,132.75 39,132.75 39.25",39.25,132.75,39.25,133.0,39.0,133.0,39.0,132.75
GR2_G2B33,"133 39.25,133.25 39.25,133.25 39,133 39,133 39.25",39.25,133.0,39.25,133.25,39.0,133.25,39.0,133.0
GR2_G2B34,"133.25 39.25,133.5 39.25,133.5 39,133.25 39,133.25 39.25",39.25,133.25,39.25,133.5,39.0,133.5,39.0,133.25
GR2_G2B43,"133.5 39.25,133.75 39.25,133.75 39,133.5 39,133.5 39.25",39.25,133.5,39.25,133.75,39.0,133.75,39.0,133.5
GR2_G2B44,"133.75 39.25,134 39.25,134 39,133.75 39,133.75 39.25",39.25,133.75,39.25,134.0,39.0,134.0,39.0,133.75
GR2_G2C33,"134 39.25,134.25 39.25,134.25 39,134 39,134 39.25",39.25,134.0,39.25,134.25,39.0,134.25,39.0,134.0
GR2_G2C34,"134.25 39.25,134.5 39.25,134.5 39,134.25 39,134.25 39.25",39.25,134.25,39.25,134.5,39.0,134.5,39.0,134.25
GR2_G2C43,"134.5 39.25,134.75 39.25,134.75 39,134.5 39,134.5 39.25",39.25,134.5,39.25,134.75,39.0,134.75,39.0,134.5
GR2_G2C44,"134.75 39.25,135 39.25,135 39,134.75 39,134.75 39.25",39.25,134.75,39.25,135.0,39.0,135.0,39.0,134.75
GR2_G2D33,"135 39.25,135.25 39.25,135.25 39,135 39,135 39.25",39.25,135.0,39.25,135.25,39.0,135.25,39.0,135.0
GR2_G2D34,"135.25 39.25,135.5 39.25,135.5 39,135.25 39,135.25 39.25",39.25,135.25,39.25,135.5,39.0,135.5,39.0,135.25
GR2_G2D43,"135.5 39.25,135.75 39.25,135.75 39,135.5 39,135.5 39.25",39.25,135.5,39.25,135.75,39.0,135.75,39.0,135.5
GR2_G2D44,"135.75 39.25,136 39.25,136 39,135.75 39,135.75 39.25",39.25,135.75,39.25,136.0,39.0,136.0,39.0,135.75
GR2_F1E11,"120 39,120.25 39,120.25 38.75,120 38.75,120 39",39.0,120.0,39.0,120.25,38.75,120.25,38.75,120.0
GR2_F1E12,"120.25 39,120.5 39,120.5 38.75,120.25 38.75,120.25 39",39.0,120.25,39.0,120.5,38.75,120.5,38.75,120.25
GR2_F1E21,"120.5 39,120.75 39,120.75 38.75,120.5 38.75,120.5 39",39.0,120.5,39.0,120.75,38.75,120.75,38.75,120.5
GR2_F1E22,"120.75 39,121 39,121 38.75,120.75 38.75,120.75 39",39.0,120.75,39.0,121.0,38.75,121.0,38.75,120.75
GR2_F1F11,"121 39,121.25 39,121.25 38.75,121 38.75,121 39",39.0,121.0,39.0,121.25,38.75,121.25,38.75,121.0
GR2_F1F12,"121.25 39,121.5 39,121.5 38.75,121.25 38.75,121.25 39",39.0,121.25,39.0,121.5,38.75,121.5,38.75,121.25
GR2_F1F21,"121.5 39,121.75 39,121.75 38.75,121.5 38.75,121.5 39",39.0,121.5,39.0,121.75,38.75,121.75,38.75,121.5
GR2_F1F22,"121.75 39,122 39,122 38.75,121.75 38.75,121.75 39",39.0,121.75,39.0,122.0,38.75,122.0,38.75,121.75
GR2_F1G11,"122 39,122.25 39,122.25 38.75,122 38.75,122 39",39.0,122.0,39.0,122.25,38.75,122.25,38.75,122.0
GR2_F1G12,"122.25 39,122.5 39,122.5 38.75,122.25 38.75,122.25 39",39.0,122.25,39.0,122.5,38.75,122.5,38.75,122.25
GR2_F1G21,"122.5 39,122.75 39,122.75 38.75,122.5 38.75,122.5 39",39.0,122.5,39.0,122.75,38.75,122.75,38.75,122.5
GR2_F1G22,"122.75 39,123 39,123 38.75,122.75 38.75,122.75 39",39.0,122.75,39.0,123.0,38.75,123.0,38.75,122.75
GR2_F1H11,"123 39,123.25 39,123.25 38.75,123 38.75,123 39",39.0,123.0,39.0,123.25,38.75,123.25,38.75,123.0
GR2_F1H12,"123.25 39,123.5 39,123.5 38.75,123.25 38.75,123.25 39",39.0,123.25,39.0,123.5,38.75,123.5,38.75,123.25
GR2_F1H21,"123.5 39,123.75 39,123.75 38.75,123.5 38.75,123.5 39",39.0,123.5,39.0,123.75,38.75,123.75,38.75,123.5
GR2_F1H22,"123.75 39,124 39,124 38.75,123.75 38.75,123.75 39",39.0,123.75,39.0,124.0,38.75,124.0,38.75,123.75
GR2_F2E11,"124 39,124.25 39,124.25 38.75,124 38.75,124 39",39.0,124.0,39.0,124.25,38.75,124.25,38.75,124.0
GR2_F2E12,"124.25 39,124.5 39,124.5 38.75,124.25 38.75,124.25 39",39.0,124.25,39.0,124.5,38.75,124.5,38.75,124.25
GR2_F2E21,"124.5 39,124.75 39,124.75 38.75,124.5 38.75,124.5 39",39.0,124.5,39.0,124.75,38.75,124.75,38.75,124.5
GR2_F2E22,"124.75 39,125 39,125 38.75,124.75 38.75,124.75 39",39.0,124.75,39.0,125.0,38.75,125.0,38.75,124.75
GR2_F2F11,"125 39,125.25 39,125.25 38.75,125 38.75,125 39",39.0,125.0,39.0,125.25,38.75,125.25,38.75,125.0
GR2_F2F12,"125.25 39,125.5 39,125.5 38.75,125.25 38.75,125.25 39",39.0,125.25,39.0,125.5,38.75,125.5,38.75,125.25
GR2_F2F21,"125.5 39,125.75 39,125.75 38.75,125.5 38.75,125.5 39",39.0,125.5,39.0,125.75,38.75,125.75,38.75,125.5
GR2_F2F22,"125.75 39,126 39,126 38.75,125.75 38.75,125.75 39",39.0,125.75,39.0,126.0,38.75,126.0,38.75,125.75
GR2_F2G11,"126 39,126.25 39,126.25 38.75,126 38.75,126 39",39.0,126.0,39.0,126.25,38.75,126.25,38.75,126.0
GR2_F2G12,"126.25 39,126.5 39,126.5 38.75,126.25 38.75,126.25 39",39.0,126.25,39.0,126.5,38.75,126.5,38.75,126.25
GR2_F2G21,"126.5 39,126.75 39,126.75 38.75,126.5 38.75,126.5 39",39.0,126.5,39.0,126.75,38.75,126.75,38.75,126.5
GR2_F2G22,"126.75 39,127 39,127 38.75,126.75 38.75,126.75 39",39.0,126.75,39.0,127.0,38.75,127.0,38.75,126.75
GR2_F2H11,"127 39,127.25 39,127.25 38.75,127 38.75,127 39",39.0,127.0,39.0,127.25,38.75,127.25,38.75,127.0
GR2_F2H12,"127.25 39,127.5 39,127.5 38.75,127.25 38.75,127.25 39",39.0,127.25,39.0,127.5,38.75,127.5,38.75,127.25
GR2_F2H21,"127.5 39,127.75 39,127.75 38.75,127.5 38.75,127.5 39",39.0,127.5,39.0,127.75,38.75,127.75,38.75,127.5
GR2_F2H22,"127.75 39,128 39,128 38.75,127.75 38.75,127.75 39",39.0,127.75,39.0,128.0,38.75,128.0,38.75,127.75
GR2_G1E11,"128 39,128.25 39,128.25 38.75,128 38.75,128 39",39.0,128.0,39.0,128.25,38.75,128.25,38.75,128.0
GR2_G1E12,"128.25 39,128.5 39,128.5 38.75,128.25 38.75,128.25 39",39.0,128.25,39.0,128.5,38.75,128.5,38.75,128.25
GR2_G1E21,"128.5 39,128.75 39,128.75 38.75,128.5 38.75,128.5 39",39.0,128.5,39.0,128.75,38.75,128.75,38.75,128.5
GR2_G1E22,"128.75 39,129 39,129 38.75,128.75 38.75,128.75 39",39.0,128.75,39.0,129.0,38.75,129.0,38.75,128.75
GR2_G1F11,"129 39,129.25 39,129.25 38.75,129 38.75,129 39",39.0,129.0,39.0,129.25,38.75,129.25,38.75,129.0
GR2_G1F12,"129.25 39,129.5 39,129.5 38.75,129.25 38.75,129.25 39",39.0,129.25,39.0,129.5,38.75,129.5,38.75,129.25
GR2_G1F21,"129.5 39,129.75 39,129.75 38.75,129.5 38.75,129.5 39",39.0,129.5,39.0,129.75,38.75,129.75,38.75,129.5
GR2_G1F22,"129.75 39,130 39,130 38.75,129.75 38.75,129.75 39",39.0,129.75,39.0,130.0,38.75,130.0,38.75,129.75
GR2_G1G11,"130 39,130.25 39,130.25 38.75,130 38.75,130 39",39.0,130.0,39.0,130.25,38.75,130.25,38.75,130.0
GR2_G1G12,"130.25 39,130.5 39,130.5 38.75,130.25 38.75,130.25 39",39.0,130.25,39.0,130.5,38.75,130.5,38.75,130.25
GR2_G1G21,"130.5 39,130.75 39,130.75 38.75,130.5 38.75,130.5 39",39.0,130.5,39.0,130.75,38.75,130.75,38.75,130.5
GR2_G1G22,"130.75 39,131 39,131 38.75,130.75 38.75,130.75 39",39.0,130.75,39.0,131.0,38.75,131.0,38.75,130.75
GR2_G1H11,"131 39,131.25 39,131.25 38.75,131 38.75,131 39",39.0,131.0,39.0,131.25,38.75,131.25,38.75,131.0
GR2_G1H12,"131.25 39,131.5 39,131.5 38.75,131.25 38.75,131.25 39",39.0,131.25,39.0,131.5,38.75,131.5,38.75,131.25
GR2_G1H21,"131.5 39,131.75 39,131.75 38.75,131.5 38.75,131.5 39",39.0,131.5,39.0,131.75,38.75,131.75,38.75,131.5
GR2_G1H22,"131.75 39,132 39,132 38.75,131.75 38.75,131.75 39",39.0,131.75,39.0,132.0,38.75,132.0,38.75,131.75
GR2_G2E11,"132 39,132.25 39,132.25 38.75,132 38.75,132 39",39.0,132.0,39.0,132.25,38.75,132.25,38.75,132.0
GR2_G2E12,"132.25 39,132.5 39,132.5 38.75,132.25 38.75,132.25 39",39.0,132.25,39.0,132.5,38.75,132.5,38.75,132.25
GR2_G2E21,"132.5 39,132.75 39,132.75 38.75,132.5 38.75,132.5 39",39.0,132.5,39.0,132.75,38.75,132.75,38.75,132.5
GR2_G2E22,"132.75 39,133 39,133 38.75,132.75 38.75,132.75 39",39.0,132.75,39.0,133.0,38.75,133.0,38.75,132.75
GR2_G2F11,"133 39,133.25 39,133.25 38.75,133 38.75,133 39",39.0,133.0,39.0,133.25,38.75,133.25,38.75,133.0
GR2_G2F12,"133.25 39,133.5 39,133.5 38.75,133.25 38.75,133.25 39",39.0,133.25,39.0,133.5,38.75,133.5,38.75,133.25
GR2_G2F21,"133.5 39,133.75 39,133.75 38.75,133.5 38.75,133.5 39",39.0,133.5,39.0,133.75,38.75,133.75,38.75,133.5
GR2_G2F22,"133.75 39,134 39,134 38.75,133.75 38.75,133.75 39",39.0,133.75,39.0,134.0,38.75,134.0,38.75,133.75
GR2_G2G11,"134 39,134.25 39,134.25 38.75,134 38.75,134 39",39.0,134.0,39.0,134.25,38.75,134.25,38.75,134.0
GR2_G2G12,"134.25 39,134.5 39,134.5 38.75,134.25 38.75,134.25 39",39.0,134.25,39.0,134.5,38.75,134.5,38.75,134.25
GR2_G2G21,"134.5 39,134.75 39,134.75 38.75,134.5 38.75,134.5 39",39.0,134.5,39.0,134.75,38.75,134.75,38.75,134.5
GR2_G2G22,"134.75 39,135 39,135 38.75,134.75 38.75,134.75 39",39.0,134.75,39.0,135.0,38.75,135.0,38.75,134.75
GR2_G2H11,"135 39,135.25 39,135.25 38.75,135 38.75,135 39",39.0,135.0,39.0,135.25,38.75,135.25,38.75,135.0
GR2_G2H12,"135.25 39,135.5 39,135.5 38.75,135.25 38.75,135.25 39",39.0,135.25,39.0,135.5,38.75,135.5,38.75,135.25
GR2_G2H21,"135.5 39,135.75 39,135.75 38.75,135.5 38.75,135.5 39",39.0,135.5,39.0,135.75,38.75,135.75,38.75,135.5
GR2_G2H22,"135.75 39,136 39,136 38.75,135.75 38.75,135.75 39",39.0,135.75,39.0,136.0,38.75,136.0,38.75,135.75
GR2_F1E13,"120 38.75,120.25 38.75,120.25 38.5,120 38.5,120 38.75",38.75,120.0,38.75,120.25,38.5,120.25,38.5,120.0
GR2_F1E14,"120.25 38.75,120.5 38.75,120.5 38.5,120.25 38.5,120.25 38.75",38.75,120.25,38.75,120.5,38.5,120.5,38.5,120.25
GR2_F1E23,"120.5 38.75,120.75 38.75,120.75 38.5,120.5 38.5,120.5 38.75",38.75,120.5,38.75,120.75,38.5,120.75,38.5,120.5
GR2_F1E24,"120.75 38.75,121 38.75,121 38.5,120.75 38.5,120.75 38.75",38.75,120.75,38.75,121.0,38.5,121.0,38.5,120.75
GR2_F1F13,"121 38.75,121.25 38.75,121.25 38.5,121 38.5,121 38.75",38.75,121.0,38.75,121.25,38.5,121.25,38.5,121.0
GR2_F1F14,"121.25 38.75,121.5 38.75,121.5 38.5,121.25 38.5,121.25 38.75",38.75,121.25,38.75,121.5,38.5,121.5,38.5,121.25
GR2_F1F23,"121.5 38.75,121.75 38.75,121.75 38.5,121.5 38.5,121.5 38.75",38.75,121.5,38.75,121.75,38.5,121.75,38.5,121.5
GR2_F1F24,"121.75 38.75,122 38.75,122 38.5,121.75 38.5,121.75 38.75",38.75,121.75,38.75,122.0,38.5,122.0,38.5,121.75
GR2_F1G13,"122 38.75,122.25 38.75,122.25 38.5,122 38.5,122 38.75",38.75,122.0,38.75,122.25,38.5,122.25,38.5,122.0
GR2_F1G14,"122.25 38.75,122.5 38.75,122.5 38.5,122.25 38.5,122.25 38.75",38.75,122.25,38.75,122.5,38.5,122.5,38.5,122.25
GR2_F1G23,"122.5 38.75,122.75 38.75,122.75 38.5,122.5 38.5,122.5 38.75",38.75,122.5,38.75,122.75,38.5,122.75,38.5,122.5
GR2_F1G24,"122.75 38.75,123 38.75,123 38.5,122.75 38.5,122.75 38.75",38.75,122.75,38.75,123.0,38.5,123.0,38.5,122.75
GR2_F1H13,"123 38.75,123.25 38.75,123.25 38.5,123 38.5,123 38.75",38.75,123.0,38.75,123.25,38.5,123.25,38.5,123.0
GR2_F1H14,"123.25 38.75,123.5 38.75,123.5 38.5,123.25 38.5,123.25 38.75",38.75,123.25,38.75,123.5,38.5,123.5,38.5,123.25
GR2_F1H23,"123.5 38.75,123.75 38.75,123.75 38.5,123.5 38.5,123.5 38.75",38.75,123.5,38.75,123.75,38.5,123.75,38.5,123.5
GR2_F1H24,"123.75 38.75,124 38.75,124 38.5,123.75 38.5,123.75 38.75",38.75,123.75,38.75,124.0,38.5,124.0,38.5,123.75
GR2_F2E13,"124 38.75,124.25 38.75,124.25 38.5,124 38.5,124 38.75",38.75,124.0,38.75,124.25,38.5,124.25,38.5,124.0
GR2_F2E14,"124.25 38.75,124.5 38.75,124.5 38.5,124.25 38.5,124.25 38.75",38.75,124.25,38.75,124.5,38.5,124.5,38.5,124.25
GR2_F2E23,"124.5 38.75,124.75 38.75,124.75 38.5,124.5 38.5,124.5 38.75",38.75,124.5,38.75,124.75,38.5,124.75,38.5,124.5
GR2_F2E24,"124.75 38.75,125 38.75,125 38.5,124.75 38.5,124.75 38.75",38.75,124.75,38.75,125.0,38.5,125.0,38.5,124.75
GR2_F2F13,"125 38.75,125.25 38.75,125.25 38.5,125 38.5,125 38.75",38.75,125.0,38.75,125.25,38.5,125.25,38.5,125.0
GR2_F2F14,"125.25 38.75,125.5 38.75,125.5 38.5,125.25 38.5,125.25 38.75",38.75,125.25,38.75,125.5,38.5,125.5,38.5,125.25
GR2_F2F23,"125.5 38.75,125.75 38.75,125.75 38.5,125.5 38.5,125.5 38.75",38.75,125.5,38.75,125.75,38.5,125.75,38.5,125.5
GR2_F2F24,"125.75 38.75,126 38.75,126 38.5,125.75 38.5,125.75 38.75",38.75,125.75,38.75,126.0,38.5,126.0,38.5,125.75
GR2_F2G13,"126 38.75,126.25 38.75,126.25 38.5,126 38.5,126 38.75",38.75,126.0,38.75,126.25,38.5,126.25,38.5,126.0
GR2_F2G14,"126.25 38.75,126.5 38.75,126.5 38.5,126.25 38.5,126.25 38.75",38.75,126.25,38.75,126.5,38.5,126.5,38.5,126.25
GR2_F2G23,"126.5 38.75,126.75 38.75,126.75 38.5,126.5 38.5,126.5 38.75",38.75,126.5,38.75,126.75,38.5,126.75,38.5,126.5
GR2_F2G24,"126.75 38.75,127 38.75,127 38.5,126.75 38.5,126.75 38.75",38.75,126.75,38.75,127.0,38.5,127.0,38.5,126.75
GR2_F2H13,"127 38.75,127.25 38.75,127.25 38.5,127 38.5,127 38.75",38.75,127.0,38.75,127.25,38.5,127.25,38.5,127.0
GR2_F2H14,"127.25 38.75,127.5 38.75,127.5 38.5,127.25 38.5,127.25 38.75",38.75,127.25,38.75,127.5,38.5,127.5,38.5,127.25
GR2_F2H23,"127.5 38.75,127.75 38.75,127.75 38.5,127.5 38.5,127.5 38.75",38.75,127.5,38.75,127.75,38.5,127.75,38.5,127.5
GR2_F2H24,"127.75 38.75,128 38.75,128 38.5,127.75 38.5,127.75 38.75",38.75,127.75,38.75,128.0,38.5,128.0,38.5,127.75
GR2_G1E13,"128 38.75,128.25 38.75,128.25 38.5,128 38.5,128 38.75",38.75,128.0,38.75,128.25,38.5,128.25,38.5,128.0
GR2_G1E14,"128.25 38.75,128.5 38.75,128.5 38.5,128.25 38.5,128.25 38.75",38.75,128.25,38.75,128.5,38.5,128.5,38.5,128.25
GR2_G1E23,"128.5 38.75,128.75 38.75,128.75 38.5,128.5 38.5,128.5 38.75",38.75,128.5,38.75,128.75,38.5,128.75,38.5,128.5
GR2_G1E24,"128.75 38.75,129 38.75,129 38.5,128.75 38.5,128.75 38.75",38.75,128.75,38.75,129.0,38.5,129.0,38.5,128.75
GR2_G1F13,"129 38.75,129.25 38.75,129.25 38.5,129 38.5,129 38.75",38.75,129.0,38.75,129.25,38.5,129.25,38.5,129.0
GR2_G1F14,"129.25 38.75,129.5 38.75,129.5 38.5,129.25 38.5,129.25 38.75",38.75,129.25,38.75,129.5,38.5,129.5,38.5,129.25
GR2_G1F23,"129.5 38.75,129.75 38.75,129.75 38.5,129.5 38.5,129.5 38.75",38.75,129.5,38.75,129.75,38.5,129.75,38.5,129.5
GR2_G1F24,"129.75 38.75,130 38.75,130 38.5,129.75 38.5,129.75 38.75",38.75,129.75,38.75,130.0,38.5,130.0,38.5,129.75
GR2_G1G13,"130 38.75,130.25 38.75,130.25 38.5,130 38.5,130 38.75",38.75,130.0,38.75,130.25,38.5,130.25,38.5,130.0
GR2_G1G14,"130.25 38.75,130.5 38.75,130.5 38.5,130.25 38.5,130.25 38.75",38.75,130.25,38.75,130.5,38.5,130.5,38.5,130.25
GR2_G1G23,"130.5 38.75,130.75 38.75,130.75 38.5,130.5 38.5,130.5 38.75",38.75,130.5,38.75,130.75,38.5,130.75,38.5,130.5
GR2_G1G24,"130.75 38.75,131 38.75,131 38.5,130.75 38.5,130.75 38.75",38.75,130.75,38.75,131.0,38.5,131.0,38.5,130.75
GR2_G1H13,"131 38.75,131.25 38.75,131.25 38.5,131 38.5,131 38.75",38.75,131.0,38.75,131.25,38.5,131.25,38.5,131.0
GR2_G1H14,"131.25 38.75,131.5 38.75,131.5 38.5,131.25 38.5,131.25 38.75",38.75,131.25,38.75,131.5,38.5,131.5,38.5,131.25
GR2_G1H23,"131.5 38.75,131.75 38.75,131.75 38.5,131.5 38.5,131.5 38.75",38.75,131.5,38.75,131.75,38.5,131.75,38.5,131.5
GR2_G1H24,"131.75 38.75,132 38.75,132 38.5,131.75 38.5,131.75 38.75",38.75,131.75,38.75,132.0,38.5,132.0,38.5,131.75
GR2_G2E13,"132 38.75,132.25 38.75,132.25 38.5,132 38.5,132 38.75",38.75,132.0,38.75,132.25,38.5,132.25,38.5,132.0
GR2_G2E14,"132.25 38.75,132.5 38.75,132.5 38.5,132.25 38.5,132.25 38.75",38.75,132.25,38.75,132.5,38.5,132.5,38.5,132.25
GR2_G2E23,"132.5 38.75,132.75 38.75,132.75 38.5,132.5 38.5,132.5 38.75",38.75,132.5,38.75,132.75,38.5,132.75,38.5,132.5
GR2_G2E24,"132.75 38.75,133 38.75,133 38.5,132.75 38.5,132.75 38.75",38.75,132.75,38.75,133.0,38.5,133.0,38.5,132.75
GR2_G2F13,"133 38.75,133.25 38.75,133.25 38.5,133 38.5,133 38.75",38.75,133.0,38.75,133.25,38.5,133.25,38.5,133.0
GR2_G2F14,"133.25 38.75,133.5 38.75,133.5 38.5,133.25 38.5,133.25 38.75",38.75,133.25,38.75,133.5,38.5,133.5,38.5,133.25
GR2_G2F23,"133.5 38.75,133.75 38.75,133.75 38.5,133.5 38.5,133.5 38.75",38.75,133.5,38.75,133.75,38.5,133.75,38.5,133.5
GR2_G2F24,"133.75 38.75,134 38.75,134 38.5,133.75 38.5,133.75 38.75",38.75,133.75,38.75,134.0,38.5,134.0,38.5,133.75
GR2_G2G13,"134 38.75,134.25 38.75,134.25 38.5,134 38.5,134 38.75",38.75,134.0,38.75,134.25,38.5,134.25,38.5,134.0
GR2_G2G14,"134.25 38.75,134.5 38.75,134.5 38.5,134.25 38.5,134.25 38.75",38.75,134.25,38.75,134.5,38.5,134.5,38.5,134.25
GR2_G2G23,"134.5 38.75,134.75 38.75,134.75 38.5,134.5 38.5,134.5 38.75",38.75,134.5,38.75,134.75,38.5,134.75,38.5,134.5
GR2_G2G24,"134.75 38.75,135 38.75,135 38.5,134.75 38.5,134.75 38.75",38.75,134.75,38.75,135.0,38.5,135.0,38.5,134.75
GR2_G2H13,"135 38.75,135.25 38.75,135.25 38.5,135 38.5,135 38.75",38.75,135.0,38.75,135.25,38.5,135.25,38.5,135.0
GR2_G2H14,"135.25 38.75,135.5 38.75,135.5 38.5,135.25 38.5,135.25 38.75",38.75,135.25,38.75,135.5,38.5,135.5,38.5,135.25
GR2_G2H23,"135.5 38.75,135.75 38.75,135.75 38.5,135.5 38.5,135.5 38.75",38.75,135.5,38.75,135.75,38.5,135.75,38.5,135.5
GR2_G2H24,"135.75 38.75,136 38.75,136 38.5,135.75 38.5,135.75 38.75",38.75,135.75,38.75,136.0,38.5,136.0,38.5,135.75
GR2_F1E31,"120 38.5,120.25 38.5,120.25 38.25,120 38.25,120 38.5",38.5,120.0,38.5,120.25,38.25,120.25,38.25,120.0
GR2_F1E32,"120.25 38.5,120.5 38.5,120.5 38.25,120.25 38.25,120.25 38.5",38.5,120.25,38.5,120.5,38.25,120.5,38.25,120.25
GR2_F1E41,"120.5 38.5,120.75 38.5,120.75 38.25,120.5 38.25,120.5 38.5",38.5,120.5,38.5,120.75,38.25,120.75,38.25,120.5
GR2_F1E42,"120.75 38.5,121 38.5,121 38.25,120.75 38.25,120.75 38.5",38.5,120.75,38.5,121.0,38.25,121.0,38.25,120.75
GR2_F1F31,"121 38.5,121.25 38.5,121.25 38.25,121 38.25,121 38.5",38.5,121.0,38.5,121.25,38.25,121.25,38.25,121.0
GR2_F1F32,"121.25 38.5,121.5 38.5,121.5 38.25,121.25 38.25,121.25 38.5",38.5,121.25,38.5,121.5,38.25,121.5,38.25,121.25
GR2_F1F41,"121.5 38.5,121.75 38.5,121.75 38.25,121.5 38.25,121.5 38.5",38.5,121.5,38.5,121.75,38.25,121.75,38.25,121.5
GR2_F1F42,"121.75 38.5,122 38.5,122 38.25,121.75 38.25,121.75 38.5",38.5,121.75,38.5,122.0,38.25,122.0,38.25,121.75
GR2_F1G31,"122 38.5,122.25 38.5,122.25 38.25,122 38.25,122 38.5",38.5,122.0,38.5,122.25,38.25,122.25,38.25,122.0
GR2_F1G32,"122.25 38.5,122.5 38.5,122.5 38.25,122.25 38.25,122.25 38.5",38.5,122.25,38.5,122.5,38.25,122.5,38.25,122.25
GR2_F1G41,"122.5 38.5,122.75 38.5,122.75 38.25,122.5 38.25,122.5 38.5",38.5,122.5,38.5,122.75,38.25,122.75,38.25,122.5
GR2_F1G42,"122.75 38.5,123 38.5,123 38.25,122.75 38.25,122.75 38.5",38.5,122.75,38.5,123.0,38.25,123.0,38.25,122.75
GR2_F1H31,"123 38.5,123.25 38.5,123.25 38.25,123 38.25,123 38.5",38.5,123.0,38.5,123.25,38.25,123.25,38.25,123.0
GR2_F1H32,"123.25 38.5,123.5 38.5,123.5 38.25,123.25 38.25,123.25 38.5",38.5,123.25,38.5,123.5,38.25,123.5,38.25,123.25
GR2_F1H41,"123.5 38.5,123.75 38.5,123.75 38.25,123.5 38.25,123.5 38.5",38.5,123.5,38.5,123.75,38.25,123.75,38.25,123.5
GR2_F1H42,"123.75 38.5,124 38.5,124 38.25,123.75 38.25,123.75 38.5",38.5,123.75,38.5,124.0,38.25,124.0,38.25,123.75
GR2_F2E31,"124 38.5,124.25 38.5,124.25 38.25,124 38.25,124 38.5",38.5,124.0,38.5,124.25,38.25,124.25,38.25,124.0
GR2_F2E32,"124.25 38.5,124.5 38.5,124.5 38.25,124.25 38.25,124.25 38.5",38.5,124.25,38.5,124.5,38.25,124.5,38.25,124.25
GR2_F2E41,"124.5 38.5,124.75 38.5,124.75 38.25,124.5 38.25,124.5 38.5",38.5,124.5,38.5,124.75,38.25,124.75,38.25,124.5
GR2_F2E42,"124.75 38.5,125 38.5,125 38.25,124.75 38.25,124.75 38.5",38.5,124.75,38.5,125.0,38.25,125.0,38.25,124.75
